TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
tulane,alt01,dark,06-TC_Face_Protector.png,70cf006c2ba8aad7-de6de52c926287e3-00005994.png
tulane,alt01,dark,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-de6de52c926287e3-00005554.png
tulane,alt01,dark,14-Bk_TC_Pad.png,7681550dea5b951d-8099b349e2545f57-00005993.png
tulane,alt01,dark,10-Wt_TC_Pad.png,7681550dea5b951d-a351bfb5351d8565-00005993.png
tulane,alt01,dark,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-13429470b9940fd0-00005993.png
tulane,alt01,dark,04-TC_Thin_Band.png,be85f4bf3d074dba-a5e748faef8189a0-00005993.png
tulane,alt01,dark,15-TC_Long_Sleeve.png,8fb789c60161de74-fa5e3c5d33b64e26-00005993.png
tulane,alt01,dark,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-8099b349e2545f57-00005993.png
tulane,alt01,dark,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-a351bfb5351d8565-00005993.png
tulane,alt01,dark,03-TC_QB_Wrist.png,3a30272f374c5d47-fa5e3c5d33b64e26-00005993.png
tulane,alt01,dark,01-TC_Wrist.png,8006ca814728a41c-8099b349e2545f57-00005993.png
tulane,alt01,dark,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-a351bfb5351d8565-00005993.png
tulane,alt01,dark,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-8099b349e2545f57-00005993.png
tulane,alt01,dark,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-fa5e3c5d33b64e26-00005993.png
tulane,alt01,dark,16-Shoe.png,9b96b9191c431b47-6a85c38d33918f7-000059d3.png
tulane,alt01,dark,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-6a85c38d33918f7-000059d3.png
tulane,alt01,dark,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-306d3f88dacc448a-000059d3.png
tulane,alt01,dark,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-a9efe094b5f3d88d-000059d3.png
tulane,alt01,dark,13-Sock.png,1fd2cf154f6d9b02-dfe4b43fe5e61d63-000059d4.png
tulane,alt01,dark,helmet.png,5d8f28781f542f36-ea124b32c7cb3bb6-00005e13.png
tulane,alt01,dark,22-Chinstrap.png,79750e5caa8c578f-22b88bb4a26f90c2-00005593.png
tulane,alt01,dark,pridesticker.png,2e010dfa793559ca-b395a2462d00703b-00005554.png
tulane,alt01,dark,18-Facemask_Far.png,f17fcb1c32ff4377-42fe0ef085c97001-00005554.png
tulane,alt01,dark,20-Facemask_Near.png,c133c32bc3b0cc47-e040e0597fc08e3c-00005554.png
tulane,alt01,dark,pants.png,743894339fae5825-c7bf4c5f6fc6f6c7-00006213.png
tulane,alt01,dark,jersey.png,80f40181bb3e363-a17d0a53425af672-00006213.png
tulane,alt01,dark,num07.png,d9c2e916dda465a6-bda30e3acc25c4fc-00006214.png
tulane,alt01,dark,num89.png,22970d234de43c60-bda30e3acc25c4fc-00005dd4.png
tulane,alt01,dark,num07shadow.png,d9c2e916dda465a6-c006383c99eb0c44-00006214.png
tulane,alt01,dark,num89shadow.png,22970d234de43c60-c006383c99eb0c44-00005dd4.png
tulane,alt01,dark,num07helmet.png,d9c2e916dda465a6-7e5e67ed249670ca-00006214.png
tulane,alt01,dark,num89helmet.png,22970d234de43c60-7e5e67ed249670ca-00005dd4.png
tulane,alt01,dark,num07ss.png,d9c2e916dda465a6-21e48a77539f5932-00006214.png
tulane,alt01,dark,num89ss.png,22970d234de43c60-21e48a77539f5932-00005dd4.png
tulane,alt01,dark,glove-uni-1.png,ed604dcd31bc5fd8-2336b8743854c02d-000059d3.png
tulane,alt01,dark,glove-uni-2.png,ed604dcd31bc5fd8-c81b23fb1e39ebd4-000059d3.png
tulane,alt01,dark,glove-uni-1-second.png,ed604dcd31bc5fd8-1583372bd4b23499-000059d3.png
tulane,alt01,dark,glove-uni-2-second.png,ed604dcd31bc5fd8-1c1300e52e66e76c-000059d3.png
