TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
tulane,alt12,light,06-TC_Face_Protector.png,70cf006c2ba8aad7-b84be58bffe09157-00005994.png
tulane,alt12,light,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-b84be58bffe09157-00005554.png
tulane,alt12,light,14-Bk_TC_Pad.png,7681550dea5b951d-b0bd06f1954eec37-00005993.png
tulane,alt12,light,10-Wt_TC_Pad.png,7681550dea5b951d-540f498b5fa2b86a-00005993.png
tulane,alt12,light,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-5b917026fc9753a0-00005993.png
tulane,alt12,light,04-TC_Thin_Band.png,be85f4bf3d074dba-fb1f20f4e8eb8479-00005993.png
tulane,alt12,light,15-TC_Long_Sleeve.png,8fb789c60161de74-bdfe9027a0d2ab3f-00005993.png
tulane,alt12,light,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-b0bd06f1954eec37-00005993.png
tulane,alt12,light,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-540f498b5fa2b86a-00005993.png
tulane,alt12,light,03-TC_QB_Wrist.png,3a30272f374c5d47-bdfe9027a0d2ab3f-00005993.png
tulane,alt12,light,01-TC_Wrist.png,8006ca814728a41c-b0bd06f1954eec37-00005993.png
tulane,alt12,light,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-540f498b5fa2b86a-00005993.png
tulane,alt12,light,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-b0bd06f1954eec37-00005993.png
tulane,alt12,light,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-bdfe9027a0d2ab3f-00005993.png
tulane,alt12,light,16-Shoe.png,9b96b9191c431b47-73d72d5ed8126d3d-000059d3.png
tulane,alt12,light,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-73d72d5ed8126d3d-000059d3.png
tulane,alt12,light,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-2c591e68c24e9756-000059d3.png
tulane,alt12,light,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-36504178fd0d7f56-000059d3.png
tulane,alt12,light,13-Sock.png,615499f9e824f53a-135f4ac951d47b71-000059d4.png
tulane,alt12,light,helmet.png,c3e49ce2dfaba6af-580103090d014fc4-00005e13.png
tulane,alt12,light,22-Chinstrap.png,79750e5caa8c578f-64e746de88ea592-00005593.png
tulane,alt12,light,pridesticker.png,d5c12272ea25d3dc-b5d58d266a9ebe35-00005554.png
tulane,alt12,light,18-Facemask_Far.png,7029a2618ac129c-85cd0f85eaef4b5e-00005554.png
tulane,alt12,light,20-Facemask_Near.png,7c5f89a805f6cca5-93b53ffe47efa233-00005554.png
tulane,alt12,light,pants.png,5efb5c9f873ac3c1-dfbb538a4e7d3a5c-00006213.png
tulane,alt12,light,jersey.png,4bb59fc09f321741-75114a848dbbd16c-00006213.png
tulane,alt12,light,num07.png,4710ea8607af4c2d-7c7af47e62cb299c-00006214.png
tulane,alt12,light,num89.png,bd31d468b26db326-7c7af47e62cb299c-00005dd4.png
tulane,alt12,light,num07shadow.png,4710ea8607af4c2d-c006383c99eb0c44-00006214.png
tulane,alt12,light,num89shadow.png,bd31d468b26db326-c006383c99eb0c44-00005dd4.png
tulane,alt12,light,num07helmet.png,4710ea8607af4c2d-86372989f9238953-00006214.png
tulane,alt12,light,num89helmet.png,bd31d468b26db326-86372989f9238953-00005dd4.png
tulane,alt12,light,num07ss.png,4710ea8607af4c2d-88d69c09588ec9f5-00006214.png
tulane,alt12,light,num89ss.png,bd31d468b26db326-88d69c09588ec9f5-00005dd4.png
tulane,alt12,light,glove-uni-1.png,ed604dcd31bc5fd8-e05735862429e993-000059d3.png
tulane,alt12,light,glove-uni-2.png,ed604dcd31bc5fd8-2f78991f4320db77-000059d3.png
tulane,alt12,light,glove-uni-1-second.png,ed604dcd31bc5fd8-15734f23a36b70fb-000059d3.png
tulane,alt12,light,glove-uni-2-second.png,ed604dcd31bc5fd8-1a8b34ffe4478e16-000059d3.png
