TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
troy,ALL,TEAM,glove-team-1.png,ed604dcd31bc5fd8-139e5330163e2849-000059d3.png
troy,ALL,TEAM,glove-team-2.png,ed604dcd31bc5fd8-8ce390eb52a1e7ab-000059d3.png
