TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
toledo,ALL,TEAM,glove-team-1.png,ed604dcd31bc5fd8-7e32da1e652bd89d-000059d3.png
toledo,ALL,TEAM,glove-team-2.png,ed604dcd31bc5fd8-8769a5c483f6ead0-000059d3.png
