TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
stanford,ALL,TEAM,glove-team-1.png,ed604dcd31bc5fd8-ce0d367cb95270a6-000059d3.png
stanford,ALL,TEAM,glove-team-2.png,ed604dcd31bc5fd8-6fa6a901104f1956-000059d3.png
