TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
tulane,alt17,dark,06-TC_Face_Protector.png,70cf006c2ba8aad7-5ef63d76e3f2a11-00005994.png
tulane,alt17,dark,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-5ef63d76e3f2a11-00005554.png
tulane,alt17,dark,14-Bk_TC_Pad.png,7681550dea5b951d-1703481e8a6efaaf-00005993.png
tulane,alt17,dark,10-Wt_TC_Pad.png,7681550dea5b951d-44b7dfcd9265f88e-00005993.png
tulane,alt17,dark,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-fbdaeb26d3d1b18f-00005993.png
tulane,alt17,dark,04-TC_Thin_Band.png,be85f4bf3d074dba-823adc8cb4352d43-00005993.png
tulane,alt17,dark,15-TC_Long_Sleeve.png,8fb789c60161de74-e48fe14cf7a27138-00005993.png
tulane,alt17,dark,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-1703481e8a6efaaf-00005993.png
tulane,alt17,dark,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-44b7dfcd9265f88e-00005993.png
tulane,alt17,dark,03-TC_QB_Wrist.png,3a30272f374c5d47-e48fe14cf7a27138-00005993.png
tulane,alt17,dark,01-TC_Wrist.png,8006ca814728a41c-1703481e8a6efaaf-00005993.png
tulane,alt17,dark,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-44b7dfcd9265f88e-00005993.png
tulane,alt17,dark,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-1703481e8a6efaaf-00005993.png
tulane,alt17,dark,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-e48fe14cf7a27138-00005993.png
tulane,alt17,dark,16-Shoe.png,9b96b9191c431b47-fb26523f4a45cd17-000059d3.png
tulane,alt17,dark,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-fb26523f4a45cd17-000059d3.png
tulane,alt17,dark,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-a1a587aebd8c057e-000059d3.png
tulane,alt17,dark,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-6ad7e609de9b9aec-000059d3.png
tulane,alt17,dark,13-Sock.png,e996b0e8bd284e85-dfe4b43fe5e61d63-000059d4.png
tulane,alt17,dark,helmet.png,25a146c9c4d5ed3c-ea124b32c7cb3bb6-00005e13.png
tulane,alt17,dark,22-Chinstrap.png,79750e5caa8c578f-9c560696b039e056-00005593.png
tulane,alt17,dark,pridesticker.png,1408f23603de046c-b395a2462d00703b-00005554.png
tulane,alt17,dark,18-Facemask_Far.png,4d38505f065774bb-42fe0ef085c97001-00005554.png
tulane,alt17,dark,20-Facemask_Near.png,7640a543e5cd72b0-e040e0597fc08e3c-00005554.png
tulane,alt17,dark,pants.png,600493ff0850e91-c7bf4c5f6fc6f6c7-00006213.png
tulane,alt17,dark,jersey.png,5a55f87617f5a984-a17d0a53425af672-00006213.png
tulane,alt17,dark,num07.png,2ef2e3326f204465-bda30e3acc25c4fc-00006214.png
tulane,alt17,dark,num89.png,961ab03e16ebc4f6-bda30e3acc25c4fc-00005dd4.png
tulane,alt17,dark,num07shadow.png,2ef2e3326f204465-c006383c99eb0c44-00006214.png
tulane,alt17,dark,num89shadow.png,961ab03e16ebc4f6-c006383c99eb0c44-00005dd4.png
tulane,alt17,dark,num07helmet.png,2ef2e3326f204465-7e5e67ed249670ca-00006214.png
tulane,alt17,dark,num89helmet.png,961ab03e16ebc4f6-7e5e67ed249670ca-00005dd4.png
tulane,alt17,dark,num07ss.png,2ef2e3326f204465-21e48a77539f5932-00006214.png
tulane,alt17,dark,num89ss.png,961ab03e16ebc4f6-21e48a77539f5932-00005dd4.png
tulane,alt17,dark,glove-uni-1.png,ed604dcd31bc5fd8-9d29a7fb14a76d9a-000059d3.png
tulane,alt17,dark,glove-uni-2.png,ed604dcd31bc5fd8-20b50786da330ce5-000059d3.png
tulane,alt17,dark,glove-uni-1-second.png,ed604dcd31bc5fd8-36910ac2e5a971a2-000059d3.png
tulane,alt17,dark,glove-uni-2-second.png,ed604dcd31bc5fd8-80d8782324ae917c-000059d3.png
