TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
tulane,alt05,dark,06-TC_Face_Protector.png,70cf006c2ba8aad7-4d3c161bfe533aac-00005994.png
tulane,alt05,dark,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-4d3c161bfe533aac-00005554.png
tulane,alt05,dark,14-Bk_TC_Pad.png,7681550dea5b951d-e7083aa645ee227a-00005993.png
tulane,alt05,dark,10-Wt_TC_Pad.png,7681550dea5b951d-754d1fc06421cc6a-00005993.png
tulane,alt05,dark,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-e3777f99dab0893b-00005993.png
tulane,alt05,dark,04-TC_Thin_Band.png,be85f4bf3d074dba-a89c55bfc81d05b2-00005993.png
tulane,alt05,dark,15-TC_Long_Sleeve.png,8fb789c60161de74-e6380bcb060feda7-00005993.png
tulane,alt05,dark,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-e7083aa645ee227a-00005993.png
tulane,alt05,dark,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-754d1fc06421cc6a-00005993.png
tulane,alt05,dark,03-TC_QB_Wrist.png,3a30272f374c5d47-e6380bcb060feda7-00005993.png
tulane,alt05,dark,01-TC_Wrist.png,8006ca814728a41c-e7083aa645ee227a-00005993.png
tulane,alt05,dark,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-754d1fc06421cc6a-00005993.png
tulane,alt05,dark,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-e7083aa645ee227a-00005993.png
tulane,alt05,dark,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-e6380bcb060feda7-00005993.png
tulane,alt05,dark,16-Shoe.png,9b96b9191c431b47-ce81f1cb0f6f3753-000059d3.png
tulane,alt05,dark,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-ce81f1cb0f6f3753-000059d3.png
tulane,alt05,dark,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-b4a1481f160e66bb-000059d3.png
tulane,alt05,dark,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-cf42b767487f452-000059d3.png
tulane,alt05,dark,13-Sock.png,ac243f4fe15b852d-dfe4b43fe5e61d63-000059d4.png
tulane,alt05,dark,helmet.png,20a84dec3bf5739d-ea124b32c7cb3bb6-00005e13.png
tulane,alt05,dark,22-Chinstrap.png,79750e5caa8c578f-6f40d16939e33526-00005593.png
tulane,alt05,dark,pridesticker.png,3216c83b91378a4f-b395a2462d00703b-00005554.png
tulane,alt05,dark,18-Facemask_Far.png,8175e0564947a753-42fe0ef085c97001-00005554.png
tulane,alt05,dark,20-Facemask_Near.png,abc66e1c38218eaa-e040e0597fc08e3c-00005554.png
tulane,alt05,dark,pants.png,eee10345850b5a62-c7bf4c5f6fc6f6c7-00006213.png
tulane,alt05,dark,jersey.png,9bee64d19c1b7abf-a17d0a53425af672-00006213.png
tulane,alt05,dark,num07.png,e34177b5ca66c4c3-bda30e3acc25c4fc-00006214.png
tulane,alt05,dark,num89.png,bd6a0bca779bc1d1-bda30e3acc25c4fc-00005dd4.png
tulane,alt05,dark,num07shadow.png,e34177b5ca66c4c3-c006383c99eb0c44-00006214.png
tulane,alt05,dark,num89shadow.png,bd6a0bca779bc1d1-c006383c99eb0c44-00005dd4.png
tulane,alt05,dark,num07helmet.png,e34177b5ca66c4c3-7e5e67ed249670ca-00006214.png
tulane,alt05,dark,num89helmet.png,bd6a0bca779bc1d1-7e5e67ed249670ca-00005dd4.png
tulane,alt05,dark,num07ss.png,e34177b5ca66c4c3-21e48a77539f5932-00006214.png
tulane,alt05,dark,num89ss.png,bd6a0bca779bc1d1-21e48a77539f5932-00005dd4.png
tulane,alt05,dark,glove-uni-1.png,ed604dcd31bc5fd8-669ac18797dfb048-000059d3.png
tulane,alt05,dark,glove-uni-2.png,ed604dcd31bc5fd8-13bbe4da01f31220-000059d3.png
tulane,alt05,dark,glove-uni-1-second.png,ed604dcd31bc5fd8-d92a2f47cf94ae36-000059d3.png
tulane,alt05,dark,glove-uni-2-second.png,ed604dcd31bc5fd8-bafc2cef9632462a-000059d3.png
