TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
texastech,ALL,TEAM,glove-team-1.png,ed604dcd31bc5fd8-d5f694b1408f7d9d-000059d3.png
texastech,ALL,TEAM,glove-team-2.png,ed604dcd31bc5fd8-b03038b8bb1d1b23-000059d3.png
