TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
tulane,alt11,dark,06-TC_Face_Protector.png,70cf006c2ba8aad7-5eb856ec4160fe8c-00005994.png
tulane,alt11,dark,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-5eb856ec4160fe8c-00005554.png
tulane,alt11,dark,14-Bk_TC_Pad.png,7681550dea5b951d-3732f0ecc9ede6d3-00005993.png
tulane,alt11,dark,10-Wt_TC_Pad.png,7681550dea5b951d-50fc653ba9c6a0e5-00005993.png
tulane,alt11,dark,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-21d7129d2facccc6-00005993.png
tulane,alt11,dark,04-TC_Thin_Band.png,be85f4bf3d074dba-e60bd2bab68bb1d7-00005993.png
tulane,alt11,dark,15-TC_Long_Sleeve.png,8fb789c60161de74-8e7333e7be55f20d-00005993.png
tulane,alt11,dark,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-3732f0ecc9ede6d3-00005993.png
tulane,alt11,dark,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-50fc653ba9c6a0e5-00005993.png
tulane,alt11,dark,03-TC_QB_Wrist.png,3a30272f374c5d47-8e7333e7be55f20d-00005993.png
tulane,alt11,dark,01-TC_Wrist.png,8006ca814728a41c-3732f0ecc9ede6d3-00005993.png
tulane,alt11,dark,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-50fc653ba9c6a0e5-00005993.png
tulane,alt11,dark,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-3732f0ecc9ede6d3-00005993.png
tulane,alt11,dark,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-8e7333e7be55f20d-00005993.png
tulane,alt11,dark,16-Shoe.png,9b96b9191c431b47-e1ce93186b253953-000059d3.png
tulane,alt11,dark,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-e1ce93186b253953-000059d3.png
tulane,alt11,dark,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-3e0141eee2ed7719-000059d3.png
tulane,alt11,dark,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-6cae1c309adede89-000059d3.png
tulane,alt11,dark,13-Sock.png,fff82987c7e4f369-dfe4b43fe5e61d63-000059d4.png
tulane,alt11,dark,helmet.png,a30c57762d63a1b6-ea124b32c7cb3bb6-00005e13.png
tulane,alt11,dark,22-Chinstrap.png,79750e5caa8c578f-b3041e2ea03053ed-00005593.png
tulane,alt11,dark,pridesticker.png,6d1eccdc3ae31ac8-b395a2462d00703b-00005554.png
tulane,alt11,dark,18-Facemask_Far.png,7322178d6573a339-42fe0ef085c97001-00005554.png
tulane,alt11,dark,20-Facemask_Near.png,f0d4af01c7e047c1-e040e0597fc08e3c-00005554.png
tulane,alt11,dark,pants.png,98c3c0fc04abc55e-c7bf4c5f6fc6f6c7-00006213.png
tulane,alt11,dark,jersey.png,87a1740858ac18ef-a17d0a53425af672-00006213.png
tulane,alt11,dark,num07.png,b2ddbcb46dcb3350-bda30e3acc25c4fc-00006214.png
tulane,alt11,dark,num89.png,c356929831daf258-bda30e3acc25c4fc-00005dd4.png
tulane,alt11,dark,num07shadow.png,b2ddbcb46dcb3350-c006383c99eb0c44-00006214.png
tulane,alt11,dark,num89shadow.png,c356929831daf258-c006383c99eb0c44-00005dd4.png
tulane,alt11,dark,num07helmet.png,b2ddbcb46dcb3350-7e5e67ed249670ca-00006214.png
tulane,alt11,dark,num89helmet.png,c356929831daf258-7e5e67ed249670ca-00005dd4.png
tulane,alt11,dark,num07ss.png,b2ddbcb46dcb3350-21e48a77539f5932-00006214.png
tulane,alt11,dark,num89ss.png,c356929831daf258-21e48a77539f5932-00005dd4.png
tulane,alt11,dark,glove-uni-1.png,ed604dcd31bc5fd8-6f0d4f5655d3f3ec-000059d3.png
tulane,alt11,dark,glove-uni-2.png,ed604dcd31bc5fd8-c327b095da3fccbb-000059d3.png
tulane,alt11,dark,glove-uni-1-second.png,ed604dcd31bc5fd8-c5f55476008c8c72-000059d3.png
tulane,alt11,dark,glove-uni-2-second.png,ed604dcd31bc5fd8-b810ac0f5d2e3ce5-000059d3.png
