TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
auburn,ALL,TEAM,glove-team-1.png,ed604dcd31bc5fd8-75e3ac1391ee1508-000059d3.png
auburn,ALL,TEAM,glove-team-2.png,ed604dcd31bc5fd8-11b90c45d0bca07f-000059d3.png
