TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
tulane,alt15,dark,06-TC_Face_Protector.png,70cf006c2ba8aad7-cdf6cd8c562fefda-00005994.png
tulane,alt15,dark,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-cdf6cd8c562fefda-00005554.png
tulane,alt15,dark,14-Bk_TC_Pad.png,7681550dea5b951d-92aed1aaaab2b79d-00005993.png
tulane,alt15,dark,10-Wt_TC_Pad.png,7681550dea5b951d-275f4d46d0e88c32-00005993.png
tulane,alt15,dark,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-95969352a30046a6-00005993.png
tulane,alt15,dark,04-TC_Thin_Band.png,be85f4bf3d074dba-66d90defed1dbd0b-00005993.png
tulane,alt15,dark,15-TC_Long_Sleeve.png,8fb789c60161de74-dcad5d98156baee9-00005993.png
tulane,alt15,dark,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-92aed1aaaab2b79d-00005993.png
tulane,alt15,dark,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-275f4d46d0e88c32-00005993.png
tulane,alt15,dark,03-TC_QB_Wrist.png,3a30272f374c5d47-dcad5d98156baee9-00005993.png
tulane,alt15,dark,01-TC_Wrist.png,8006ca814728a41c-92aed1aaaab2b79d-00005993.png
tulane,alt15,dark,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-275f4d46d0e88c32-00005993.png
tulane,alt15,dark,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-92aed1aaaab2b79d-00005993.png
tulane,alt15,dark,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-dcad5d98156baee9-00005993.png
tulane,alt15,dark,16-Shoe.png,9b96b9191c431b47-61b49082de1f6372-000059d3.png
tulane,alt15,dark,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-61b49082de1f6372-000059d3.png
tulane,alt15,dark,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-607a45bd79771a96-000059d3.png
tulane,alt15,dark,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-490fa4983d338732-000059d3.png
tulane,alt15,dark,13-Sock.png,134f1c71faadc889-dfe4b43fe5e61d63-000059d4.png
tulane,alt15,dark,helmet.png,820b75221ab5b8ca-ea124b32c7cb3bb6-00005e13.png
tulane,alt15,dark,22-Chinstrap.png,79750e5caa8c578f-9cc0364451e376ac-00005593.png
tulane,alt15,dark,pridesticker.png,23014542f3bdb103-b395a2462d00703b-00005554.png
tulane,alt15,dark,18-Facemask_Far.png,f9c3d100757aff6f-42fe0ef085c97001-00005554.png
tulane,alt15,dark,20-Facemask_Near.png,24530d1897aeeeda-e040e0597fc08e3c-00005554.png
tulane,alt15,dark,pants.png,ab2263d4aed1c2c0-c7bf4c5f6fc6f6c7-00006213.png
tulane,alt15,dark,jersey.png,531fdb78bb0304f9-a17d0a53425af672-00006213.png
tulane,alt15,dark,num07.png,af1510351f627a30-bda30e3acc25c4fc-00006214.png
tulane,alt15,dark,num89.png,f142c446020be036-bda30e3acc25c4fc-00005dd4.png
tulane,alt15,dark,num07shadow.png,af1510351f627a30-c006383c99eb0c44-00006214.png
tulane,alt15,dark,num89shadow.png,f142c446020be036-c006383c99eb0c44-00005dd4.png
tulane,alt15,dark,num07helmet.png,af1510351f627a30-7e5e67ed249670ca-00006214.png
tulane,alt15,dark,num89helmet.png,f142c446020be036-7e5e67ed249670ca-00005dd4.png
tulane,alt15,dark,num07ss.png,af1510351f627a30-21e48a77539f5932-00006214.png
tulane,alt15,dark,num89ss.png,f142c446020be036-21e48a77539f5932-00005dd4.png
tulane,alt15,dark,glove-uni-1.png,ed604dcd31bc5fd8-a02f62642beeb8c7-000059d3.png
tulane,alt15,dark,glove-uni-2.png,ed604dcd31bc5fd8-46a6d48cb108af37-000059d3.png
tulane,alt15,dark,glove-uni-1-second.png,ed604dcd31bc5fd8-c8e7c1e8927133f0-000059d3.png
tulane,alt15,dark,glove-uni-2-second.png,ed604dcd31bc5fd8-b5f4555093cc5aa2-000059d3.png
