TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
akron,ALL,TEAM,glove-team-1.png,ed604dcd31bc5fd8-407aa0feebcdd39-000059d3.png
akron,ALL,TEAM,glove-team-2.png,ed604dcd31bc5fd8-b4ddd1d927fcd78a-000059d3.png
