TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
tulane,alt04,light,06-TC_Face_Protector.png,70cf006c2ba8aad7-2e574ee796db22e3-00005994.png
tulane,alt04,light,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-2e574ee796db22e3-00005554.png
tulane,alt04,light,14-Bk_TC_Pad.png,7681550dea5b951d-28c7fe9fcabcdd46-00005993.png
tulane,alt04,light,10-Wt_TC_Pad.png,7681550dea5b951d-59087dc5ede1495b-00005993.png
tulane,alt04,light,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-94193f0c539a6511-00005993.png
tulane,alt04,light,04-TC_Thin_Band.png,be85f4bf3d074dba-2aeb4ce10728311a-00005993.png
tulane,alt04,light,15-TC_Long_Sleeve.png,8fb789c60161de74-e8d22d9dadcb58a3-00005993.png
tulane,alt04,light,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-28c7fe9fcabcdd46-00005993.png
tulane,alt04,light,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-59087dc5ede1495b-00005993.png
tulane,alt04,light,03-TC_QB_Wrist.png,3a30272f374c5d47-e8d22d9dadcb58a3-00005993.png
tulane,alt04,light,01-TC_Wrist.png,8006ca814728a41c-28c7fe9fcabcdd46-00005993.png
tulane,alt04,light,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-59087dc5ede1495b-00005993.png
tulane,alt04,light,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-28c7fe9fcabcdd46-00005993.png
tulane,alt04,light,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-e8d22d9dadcb58a3-00005993.png
tulane,alt04,light,16-Shoe.png,9b96b9191c431b47-ca66584ffebeed31-000059d3.png
tulane,alt04,light,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-ca66584ffebeed31-000059d3.png
tulane,alt04,light,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-e933857c505125f9-000059d3.png
tulane,alt04,light,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-25b47ed2e5f27857-000059d3.png
tulane,alt04,light,13-Sock.png,e13152a09e35885b-135f4ac951d47b71-000059d4.png
tulane,alt04,light,helmet.png,79d189af2eed23ec-580103090d014fc4-00005e13.png
tulane,alt04,light,22-Chinstrap.png,79750e5caa8c578f-6acd7446b57e1e35-00005593.png
tulane,alt04,light,pridesticker.png,ae236fca5e1cf983-b5d58d266a9ebe35-00005554.png
tulane,alt04,light,18-Facemask_Far.png,a62fe760ae8bb706-85cd0f85eaef4b5e-00005554.png
tulane,alt04,light,20-Facemask_Near.png,4c585521b05a42d6-93b53ffe47efa233-00005554.png
tulane,alt04,light,pants.png,ec7b4e6a38461164-dfbb538a4e7d3a5c-00006213.png
tulane,alt04,light,jersey.png,598505ffc8c312b7-75114a848dbbd16c-00006213.png
tulane,alt04,light,num07.png,8be96ddace41be51-7c7af47e62cb299c-00006214.png
tulane,alt04,light,num89.png,c44027ada046387c-7c7af47e62cb299c-00005dd4.png
tulane,alt04,light,num07shadow.png,8be96ddace41be51-c006383c99eb0c44-00006214.png
tulane,alt04,light,num89shadow.png,c44027ada046387c-c006383c99eb0c44-00005dd4.png
tulane,alt04,light,num07helmet.png,8be96ddace41be51-86372989f9238953-00006214.png
tulane,alt04,light,num89helmet.png,c44027ada046387c-86372989f9238953-00005dd4.png
tulane,alt04,light,num07ss.png,8be96ddace41be51-88d69c09588ec9f5-00006214.png
tulane,alt04,light,num89ss.png,c44027ada046387c-88d69c09588ec9f5-00005dd4.png
tulane,alt04,light,glove-uni-1.png,ed604dcd31bc5fd8-f672e5e9643a2ed5-000059d3.png
tulane,alt04,light,glove-uni-2.png,ed604dcd31bc5fd8-b9901f4dbb46222b-000059d3.png
tulane,alt04,light,glove-uni-1-second.png,ed604dcd31bc5fd8-622c3d8a56ceefa7-000059d3.png
tulane,alt04,light,glove-uni-2-second.png,ed604dcd31bc5fd8-9a3254676e078d1a-000059d3.png
