TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
akron,alt03,dark,06-TC_Face_Protector.png,70cf006c2ba8aad7-2acfea344dfabb65-00005994.png
akron,alt03,dark,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-2acfea344dfabb65-00005554.png
akron,alt03,dark,14-Bk_TC_Pad.png,7681550dea5b951d-f69fe7ae9664a92c-00005993.png
akron,alt03,dark,10-Wt_TC_Pad.png,7681550dea5b951d-b0d6eaf928056e4-00005993.png
akron,alt03,dark,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-a1a3d0905d081fb7-00005993.png
akron,alt03,dark,04-TC_Thin_Band.png,be85f4bf3d074dba-578a7be1ecf48845-00005993.png
akron,alt03,dark,15-TC_Long_Sleeve.png,8fb789c60161de74-364c1fdbc86ef1f1-00005993.png
akron,alt03,dark,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-f69fe7ae9664a92c-00005993.png
akron,alt03,dark,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-b0d6eaf928056e4-00005993.png
akron,alt03,dark,03-TC_QB_Wrist.png,3a30272f374c5d47-364c1fdbc86ef1f1-00005993.png
akron,alt03,dark,01-TC_Wrist.png,8006ca814728a41c-f69fe7ae9664a92c-00005993.png
akron,alt03,dark,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-b0d6eaf928056e4-00005993.png
akron,alt03,dark,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-f69fe7ae9664a92c-00005993.png
akron,alt03,dark,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-364c1fdbc86ef1f1-00005993.png
akron,alt03,dark,16-Shoe.png,9b96b9191c431b47-20a54fe47da3d433-000059d3.png
akron,alt03,dark,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-20a54fe47da3d433-000059d3.png
akron,alt03,dark,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-9232decc7917ca26-000059d3.png
akron,alt03,dark,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-a716fe325108d1b-000059d3.png
akron,alt03,dark,13-Sock.png,858915439b9fa55a-dfe4b43fe5e61d63-000059d4.png
akron,alt03,dark,helmet.png,4d8f2fc7f0db1b86-ea124b32c7cb3bb6-00005e13.png
akron,alt03,dark,22-Chinstrap.png,79750e5caa8c578f-a763b91510cb67f7-00005593.png
akron,alt03,dark,pridesticker.png,8a384979c8f3717d-b395a2462d00703b-00005554.png
akron,alt03,dark,18-Facemask_Far.png,6542505822776ffe-42fe0ef085c97001-00005554.png
akron,alt03,dark,20-Facemask_Near.png,69de9084978caa5e-e040e0597fc08e3c-00005554.png
akron,alt03,dark,pants.png,43c3362c9af19a65-c7bf4c5f6fc6f6c7-00006213.png
akron,alt03,dark,jersey.png,26e1d35ea84c0e89-a17d0a53425af672-00006213.png
akron,alt03,dark,num07.png,4689977ce926e5d5-bda30e3acc25c4fc-00006214.png
akron,alt03,dark,num89.png,33e684b3e821dec3-bda30e3acc25c4fc-00005dd4.png
akron,alt03,dark,num07shadow.png,4689977ce926e5d5-c006383c99eb0c44-00006214.png
akron,alt03,dark,num89shadow.png,33e684b3e821dec3-c006383c99eb0c44-00005dd4.png
akron,alt03,dark,num07helmet.png,4689977ce926e5d5-7e5e67ed249670ca-00006214.png
akron,alt03,dark,num89helmet.png,33e684b3e821dec3-7e5e67ed249670ca-00005dd4.png
akron,alt03,dark,num07ss.png,4689977ce926e5d5-21e48a77539f5932-00006214.png
akron,alt03,dark,num89ss.png,33e684b3e821dec3-21e48a77539f5932-00005dd4.png
akron,alt03,dark,glove.png,bf93c841e6b2b6bf-c8c347e1d0cc7ebc-000059d3.png
akron,alt03,dark,glove-second.png,be6b9df354b88ef8-c8c347e1d0cc7ebc-000059d3.png
